"MP_ID";"MP_UUID";"MP_USER_UID";"MP_INSURANCE_UID";"NAME";"ABSTRACT";"TYPE";"AMOUNT";"REIMBOURSEMENT";"DATE"
"1504";"{0b37cf2f-8009-410e-80b6-45cf99fa5a37}";"{00000000-0000-0000-0000-000000000000}";"2";"EBFA013";"Thrombectomie d'un pontage ou d'une thromboendartériectomie d'artère à destination cervicocéphalique, par cervicotomie";"CCAM";"313,50";"70.0";"2011-06-30"
"1505";"{bcdad570-18f9-417a-9ae3-1fffed01e82e}";"{00000000-0000-0000-0000-000000000000}";"2";"EBFA004";"Thrombectomie d'un pontage ou d'une thromboendartériectomie des troncs supraaortiques, par thoracotomie";"CCAM";"522,50";"70.0";"2011-06-30"
"1506";"{9106979e-60b5-4489-b356-c0df8cee3d61}";"{00000000-0000-0000-0000-000000000000}";"2";"EBLF002";"Injection intraartérielle cervicocéphalique in situ sélective ou hypersélective d'agent pharmacologique anticancéreux, par voie artérielle transcutanée";"CCAM";"153,60";"70.0";"2011-06-30"
"1507";"{f44ee50f-8bc4-4f3d-8a2c-7dd7f5761422}";"{00000000-0000-0000-0000-000000000000}";"2";"EBLF003";"Injection intraartérielle cervicocéphalique in situ suprasélective d'agent pharmacologique anticancéreux, par voie artérielle transcutanée";"CCAM";"153,60";"70.0";"2011-06-30"
"1508";"{d5d28724-2819-4f56-ab7d-fa0ad5baec29}";"{00000000-0000-0000-0000-000000000000}";"2";"EBLA001";"Pose d'un cathéter dans une artère cervicocéphalique pour chimiothérapie, par cervicotomie";"CCAM";"128,19";"70.0";"2011-06-30"
"1509";"{efc535c9-4991-437b-ad3b-f425844fdb9d}";"{00000000-0000-0000-0000-000000000000}";"2";"EBSA012";"Hémostase secondaire à un acte sur les vaisseaux cervicocéphaliques, par cervicotomie";"CCAM";"226,88";"70.0";"2011-06-30"
"1510";"{0ec997f8-6a76-42f7-b259-e8228634e297}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA001";"Suture de plaie de l'aorte abdominale, d'une artère iliaque commune et/ou d'une artère iliaque externe, par laparotomie";"CCAM";"401,66";"70.0";"2011-06-30"
"1511";"{da7b3c36-73ff-45d1-aab7-d0920ae0ba2e}";"{00000000-0000-0000-0000-000000000000}";"2";"DGAF008";"Dilatation intraluminale de l'aorte abdominale sans pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"355,30";"70.0";"2011-06-30"
"1512";"{9cf8b115-bece-4cf6-9122-9de56e33c0fd}";"{00000000-0000-0000-0000-000000000000}";"2";"DGAF005";"Dilatation intraluminale de l'aorte abdominale avec pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"355,30";"70.0";"2011-06-30"
"1513";"{0b5d6db0-1770-49e5-ac59-fdb1b983382d}";"{00000000-0000-0000-0000-000000000000}";"2";"EDAF002";"Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe sans pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"313,50";"70.0";"2011-06-30"
"1514";"{8d5bd632-b2e1-46f4-9008-3b7d1f8a1f7a}";"{00000000-0000-0000-0000-000000000000}";"2";"EDAF003";"Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"313,50";"70.0";"2011-06-30"
"1515";"{05873c4f-4705-4f32-9bd0-83838180f03d}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPF001";"Désobstruction de la bifurcation aortique, par voie artérielle transcutanée";"CCAM";"512,05";"70.0";"2011-06-30"
"1516";"{991defc9-e330-4678-b946-b3ffeb096077}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPF002";"Recanalisation de la bifurcation aortique avec pose d'endoprothèse, par voie artérielle transcutanée bilatérale";"CCAM";"512,05";"70.0";"2011-06-30"
"1517";"{f8031eed-149f-415c-a0de-7c73143786d1}";"{00000000-0000-0000-0000-000000000000}";"2";"EDPF008";"Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe sans pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"313,50";"70.0";"2011-06-30"
"1518";"{2528f713-defc-4d11-9405-366fe18a58ac}";"{00000000-0000-0000-0000-000000000000}";"2";"EDPF009";"Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"313,50";"70.0";"2011-06-30"
"1519";"{bdfa8522-9cde-47dc-a427-005ae3f67324}";"{00000000-0000-0000-0000-000000000000}";"2";"EDPF006";"Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse couverte, par voie artérielle transcutanée";"CCAM";"313,50";"70.0";"2011-06-30"
"1520";"{42b5de09-3447-4855-ab87-c2b9d4db569b}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA010";"Thrombectomie de l'aorte abdominale, de l'artère iliaque commune et/ou de l'artère iliaque externe, par laparotomie";"CCAM";"549,92";"70.0";"2011-06-30"
"1521";"{de65eb47-ef25-4634-9165-147b1e0e4bbf}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA004";"Thrombectomie de l'aorte abdominale, de l'artère iliaque commune et/ou de l'artère iliaque externe, par abord inguinofémoral bilatéral";"CCAM";"548,63";"70.0";"2011-06-30"
"1522";"{2ecc9b64-87d1-41df-87f3-663954d61f13}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA005";"Thrombectomie d'un pontage ou d'une thromboendartériectomie de l'aorte abdominale ou de ses branches, par laparotomie";"CCAM";"494,37";"70.0";"2011-06-30"
"1523";"{8c5cbe76-1d93-4c2d-8e4c-df86b6d993f6}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA012";"Thrombectomie d'un pontage ou d'une thromboendartériectomie de l'aorte abdominale ou de ses branches, par abord inguinofémoral";"CCAM";"416,23";"70.0";"2011-06-30"
"1524";"{d2541e9d-591c-4f04-b186-40b4b14a1f2e}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA011";"Thromboendartériectomie du tronc et de branche viscérale de l'aorte juxtadiaphragmatique, par thoraco-phréno-laparotomie sans CEC";"CCAM";"1327,50";"70.0";"2011-06-30"
"1525";"{a6d57087-410a-4514-8697-45995daded6a}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA001";"Thromboendartériectomie du tronc de l'aorte abdominale, par laparotomie";"CCAM";"687,83";"70.0";"2011-06-30"
"1526";"{c2925fed-4e67-41ae-b16e-5bdcfe0be8d2}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA009";"Thromboendartériectomie aorto-iliaque unilatérale, par laparotomie";"CCAM";"662,33";"70.0";"2011-06-30"
"1527";"{39157814-652a-48b0-a1ed-8aba84d7de88}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA003";"Thromboendartériectomie aortobisiliaque, par laparotomie";"CCAM";"915,99";"70.0";"2011-06-30"
"1528";"{c08c4c4d-ecb5-472e-91e0-b24f0bf023b4}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA007";"Thromboendartériectomie aorto-ilio-fémorale unilatérale, par laparotomie";"CCAM";"795,20";"70.0";"2011-06-30"
"1529";"{79f14c75-a856-4a7e-8809-825e5badf488}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA008";"Thromboendartériectomie aorto-ilio-fémorale bilatérale, par laparotomie";"CCAM";"1117,65";"70.0";"2011-06-30"
"1530";"{3935e176-d3c6-491e-9a16-711869cf4350}";"{00000000-0000-0000-0000-000000000000}";"2";"EDFA006";"Thromboendartériectomie iliaque, par laparotomie";"CCAM";"571,04";"70.0";"2011-06-30"
"1531";"{ccbc61c4-1bad-4a03-a5a3-7ce5d486d36f}";"{00000000-0000-0000-0000-000000000000}";"2";"EDFA003";"Thromboendartériectomie iliofémorale, par laparotomie";"CCAM";"597,36";"70.0";"2011-06-30"
"1532";"{45b211e0-921c-4d1d-943a-9f2c6975fff1}";"{00000000-0000-0000-0000-000000000000}";"2";"EDFA007";"Thromboendartériectomie iliofémorale, par abord inguinofémoral";"CCAM";"418,00";"70.0";"2011-06-30"
"1533";"{c03924d9-cb11-42d8-9f66-6b9b9fb2f68d}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA012";"Pontage aortoaortique infrarénal par laparotomie, avec clampage suprarénal";"CCAM";"764,02";"70.0";"2011-06-30"
"1534";"{2b12c8c6-b8f7-44a1-8989-35ee1cbcb5af}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA007";"Pontage aortoaortique infrarénal par laparotomie, avec clampage infrarénal";"CCAM";"702,34";"70.0";"2011-06-30"
"1535";"{0fb9134d-d123-4c81-a10a-4eb82e8af07f}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA005";"Pontage aortohépatique, par laparotomie";"CCAM";"728,95";"70.0";"2011-06-30"
"1536";"{da69061f-e458-4d58-8236-7b2b53741c6c}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA016";"Pontage antérograde aortomésentérique supérieur, par laparotomie";"CCAM";"750,74";"70.0";"2011-06-30"
"1537";"{a22c9b7a-4344-4aa7-9347-4360b1595a2e}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA014";"Pontage rétrograde aortomésentérique ou iliomésentérique supérieur, par laparotomie";"CCAM";"693,58";"70.0";"2011-06-30"
"1538";"{70b4b6a6-a300-40c7-876f-469e9f75a0d5}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA018";"Pontage aortorénal antérograde unilatéral, par laparotomie ou par lombotomie";"CCAM";"756,91";"70.0";"2011-06-30"
"1539";"{8a932c78-3194-4cc9-9ecb-68231a7cb4cd}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA024";"Pontage aortorénal rétrograde unilatéral, par laparotomie ou par lombotomie";"CCAM";"684,54";"70.0";"2011-06-30"
"1540";"{3714cfd2-8671-4479-a269-bc6c519205e7}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA021";"Pontage aortobirénal, par laparotomie";"CCAM";"971,91";"70.0";"2011-06-30"
"1541";"{082b4621-b2f6-4e7e-ab48-cbfd1a47a65e}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA019";"Pontage aortofémoral unilatéral, par laparotomie avec clampage suprarénal";"CCAM";"762,38";"70.0";"2011-06-30"
"1542";"{a29743dd-2aeb-4a01-9c5f-f1287a9fa666}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA009";"Pontage aortofémoral unilatéral, par laparotomie avec clampage infrarénal";"CCAM";"700,69";"70.0";"2011-06-30"
"1543";"{85e2550d-d909-4745-a37d-66d7210bbead}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA026";"Pontage bifurqué aortobisiliaque, par laparotomie avec clampage suprarénal";"CCAM";"973,67";"70.0";"2011-06-30"
"1544";"{d44905c0-1b70-4ef8-bd7c-f8d0eb6835e7}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA022";"Pontage bifurqué aortobisiliaque, par laparotomie avec clampage infrarénal";"CCAM";"911,99";"70.0";"2011-06-30"
"1545";"{9ad4ce95-b82e-4ac3-b015-558460176153}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA010";"Pontage bifurqué aortobifémoral, par laparotomie avec clampage suprarénal";"CCAM";"971,91";"70.0";"2011-06-30"
"1546";"{99360d34-edbf-4cee-8ffd-d3ce35cd3a47}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA004";"Pontage bifurqué aortobifémoral, par laparotomie avec clampage infrarénal";"CCAM";"910,23";"70.0";"2011-06-30"
"1547";"{8a0e20d3-6b88-4874-b9ca-a0c4cac55b34}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA020";"Pontage bifurqué aorto-ilio-fémoral, par laparotomie avec clampage suprarénal";"CCAM";"998,76";"70.0";"2011-06-30"
"1548";"{ea8952b2-3e5b-495d-9a0d-a578aa9d3631}";"{00000000-0000-0000-0000-000000000000}";"2";"DGCA029";"Pontage bifurqué aorto-ilio-fémoral, par laparotomie avec clampage infrarénal";"CCAM";"937,07";"70.0";"2011-06-30"
"1549";"{4298ce9f-f8f7-4c0a-a94b-72440d6b0181}";"{00000000-0000-0000-0000-000000000000}";"2";"EDCA003";"Pontage artériel croisé ilio-iliaque, iliofémoral ou fémorofémoral, par abord direct";"CCAM";"539,38";"70.0";"2011-06-30"
"1550";"{ed2cbf73-9484-45d1-a9eb-7b1059aecf9b}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA017";"Mise à plat d'un anévrisme aortique infrarénal non rompu avec remplacement prothétique aortoaortique infrarénal, par laparotomie avec clampage suprarénal";"CCAM";"796,92";"70.0";"2011-06-30"
"1551";"{df9e3b93-7d1b-4cf1-a849-c19b9c5a2cb6}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA005";"Mise à plat d'un anévrisme aortique infrarénal non rompu avec remplacement prothétique aortoaortique infrarénal, par laparotomie avec clampage infrarénal";"CCAM";"735,23";"70.0";"2011-06-30"
"1552";"{f2394d70-8e3c-4001-83bc-47c414ce83c9}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA008";"Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque, par laparotomie avec clampage suprarénal";"CCAM";"1136,10";"70.0";"2011-06-30"
"1553";"{a806e407-1356-4ec9-9f83-a44ea8e21d9c}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA012";"Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque, par laparotomie avec clampage infrarénal";"CCAM";"1074,43";"70.0";"2011-06-30"
"1554";"{f6d6ef62-bc43-4179-b1c1-462e6dd6e7c8}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA013";"Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral, par laparotomie avec clampage suprarénal";"CCAM";"1106,08";"70.0";"2011-06-30"
"1555";"{8f0a3d15-bdc9-4119-b8a3-314d215c9ec7}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA010";"Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral, par laparotomie avec clampage infrarénal";"CCAM";"1018,79";"70.0";"2011-06-30"
"1556";"{23fc98c1-b21a-4f9d-be2b-66d4b39b97f4}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA018";"Mise à plat d'un anévrisme aortique infrarénal ou aortobisiliaque rompu avec remplacement prothétique, par laparotomie";"CCAM";"1308,82";"70.0";"2011-06-30"
"1557";"{b3aeb895-9d54-4f82-9a5f-7df3b91e1d99}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA001";"Mise à plat d'un anévrisme aorto-ilio-fémoral avec remplacement prothétique bifurqué aorto-ilio-fémoral, par laparotomie avec clampage suprarénal";"CCAM";"1062,49";"70.0";"2011-06-30"
"1558";"{cec041c8-0202-4c18-b12a-c228f9ec1573}";"{00000000-0000-0000-0000-000000000000}";"2";"DGPA016";"Mise à plat d'un anévrisme aorto-ilio-fémoral avec remplacement prothétique bifurqué aorto-ilio-fémoral, par laparotomie avec clampage infrarénal";"CCAM";"1000,82";"70.0";"2011-06-30"
"1559";"{60e9c920-c59a-4189-b06f-7b89e174303d}";"{00000000-0000-0000-0000-000000000000}";"2";"EDPA005";"Mise à plat d'un anévrisme iliaque avec remplacement prothétique aorto-iliaque ou aortofémoral unilatéral, par laparotomie";"CCAM";"741,82";"70.0";"2011-06-30"
"1560";"{f836db6e-40fd-448a-94f4-65090ea0fcb6}";"{00000000-0000-0000-0000-000000000000}";"2";"EDPA001";"Mise à plat d'un anévrisme iliaque avec remplacement prothétique ilio-iliaque ou iliofémoral unilatéral, par laparotomie";"CCAM";"664,91";"70.0";"2011-06-30"
"1561";"{8ddfe610-44fa-4abc-a281-4e43c9bf85ac}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA015";"Résection-anastomose de l'aorte abdominale ou de l'artère iliaque commune, par laparotomie";"CCAM";"570,22";"70.0";"2011-06-30"
"1562";"{4d74576e-06cb-426d-afbe-7bc0858dcc7e}";"{00000000-0000-0000-0000-000000000000}";"2";"DGKA004";"Remplacement de l'aorte abdominale ou de l'artère iliaque commune, par laparotomie";"CCAM";"605,18";"70.0";"2011-06-30"
"1563";"{5d94837d-3496-4aae-994f-08c1624381ab}";"{00000000-0000-0000-0000-000000000000}";"2";"DGGA003";"Ablation de prothèse de l'aorte abdominale avec pontage aortobisiliaque ou aortobifémoral, par laparotomie";"CCAM";"1396,01";"70.0";"2011-06-30"
"1564";"{278ba83f-e5ed-4b4f-8cbc-ec83ad802d55}";"{00000000-0000-0000-0000-000000000000}";"2";"DGGA002";"Ablation de prothèse de l'aorte abdominale avec pontage axillobifémoral, par abord direct";"CCAM";"1429,19";"70.0";"2011-06-30"
"1565";"{9f3a0e41-a44f-4cea-be89-b90e5e5edeca}";"{00000000-0000-0000-0000-000000000000}";"2";"DGLF005";"Pose d'endoprothèse couverte rectiligne dans l'aorte abdominale infrarénale, par voie artérielle transcutanée";"CCAM";"522,50";"70.0";"2011-06-30"
"1566";"{8b6ecd1c-6fa5-40c9-b423-d175995b8e10}";"{00000000-0000-0000-0000-000000000000}";"2";"DGLF002";"Pose d'endoprothèse couverte aorto-uniiliaque, par voie artérielle transcutanée";"CCAM";"522,50";"70.0";"2011-06-30"
"1567";"{4db1fff4-aac6-4903-bbe5-71242e66ff66}";"{00000000-0000-0000-0000-000000000000}";"2";"DGLF001";"Pose d'endoprothèse couverte bifurquée aortobisiliaque, par voie artérielle transcutanée";"CCAM";"522,50";"70.0";"2011-06-30"
"1568";"{aa4eadfc-37f3-4077-af23-502419e39453}";"{00000000-0000-0000-0000-000000000000}";"2";"EDLF005";"Pose d'endoprothèse couverte dans l'artère iliaque commune et/ou l'artère iliaque externe, par voie artérielle transcutanée";"CCAM";"397,10";"70.0";"2011-06-30"
"1569";"{902ccef0-595b-4292-b71b-306602a79da8}";"{00000000-0000-0000-0000-000000000000}";"2";"EDLF004";"Pose d'endoprothèse couverte dans l'artère iliaque commune et/ou l'artère iliaque externe avec embolisation de l'artère iliaque interne, par voie artérielle transcutanée";"CCAM";"574,75";"70.0";"2011-06-30"
"1570";"{e12b4799-d198-43cd-87f6-7f89bef2dd8c}";"{00000000-0000-0000-0000-000000000000}";"2";"DGSA004";"Fermeture de fistule aortodigestive ou iliodigestive avec pontage aortoaortique abdominal, par laparotomie";"CCAM";"1319,35";"70.0";"2011-06-30"
"1571";"{b9b9ea4d-c830-4926-9dd5-21a4cc7b2984}";"{00000000-0000-0000-0000-000000000000}";"2";"DGSA001";"Fermeture de fistule aortodigestive ou iliodigestive avec pontage non anatomique de l'aorte abdominale, par abord direct";"CCAM";"1319,35";"70.0";"2011-06-30"
"1572";"{3913836c-d616-4068-85c4-350bd85cdd76}";"{00000000-0000-0000-0000-000000000000}";"2";"DGSA002";"Fermeture de fistule artérioveineuse aortocave, iliocave ou ilio-iliaque avec pontage artériel, par laparotomie";"CCAM";"1161,60";"70.0";"2011-06-30"
"1573";"{4947c5e4-0a26-4838-95cf-539a3c323aba}";"{00000000-0000-0000-0000-000000000000}";"2";"DGSA005";"Hémostase secondaire à un acte sur l'aorte abdominale ou ses branches, par laparotomie";"CCAM";"316,14";"70.0";"2011-06-30"
"1574";"{e7255fae-d5ac-47ea-b1d1-c5fb7af63d98}";"{00000000-0000-0000-0000-000000000000}";"2";"DGFA006";"Prélèvement de greffe artérielle aorto-iliaque par laparotomie, sur un sujet en état de mort encéphalique";"CCAM";"";"70.0";"2011-06-30"
"1575";"{6a13de4f-2cde-4774-88b7-b170c4226e57}";"{00000000-0000-0000-0000-000000000000}";"2";"EDCC015";"Suture de plaie d'artère digestive, par cœlioscopie";"CCAM";"530,40";"70.0";"2011-06-30"
"1576";"{4c5dcb58-675d-47cd-954b-131974936143}";"{00000000-0000-0000-0000-000000000000}";"2";"EDCA001";"Suture de plaie d'artère digestive, par laparotomie";"CCAM";"501,60";"70.0";"2011-06-30"
"1577";"{730a98e6-4cb9-4a50-9f46-76bb949c4ab4}";"{00000000-0000-0000-0000-000000000000}";"2";"EDAF008";"Dilatation intraluminale d'une artère digestive sans pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"355,30";"70.0";"2011-06-30"
"1578";"{f5d8ba23-1cea-4991-ba5f-400d57061197}";"{00000000-0000-0000-0000-000000000000}";"2";"EDAF005";"Dilatation intraluminale d'une artère digestive avec pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"355,30";"70.0";"2011-06-30"
"1579";"{67577bc3-78d7-4088-8433-9bfa9efd6b75}";"{00000000-0000-0000-0000-000000000000}";"2";"EDNF003";"Fibrinolyse in situ d'une artère digestive, par voie artérielle transcutanée";"CCAM";"313,50";"70.0";"2011-06-30"
"1580";"{1ca12087-8ad2-42fd-a84a-5e6e7424cc7d}";"{00000000-0000-0000-0000-000000000000}";"2";"EDPF003";"Recanalisation d'une artère digestive sans pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"355,30";"70.0";"2011-06-30"
"1581";"{75f4e9be-cb1a-457f-9e24-391a9292458b}";"{00000000-0000-0000-0000-000000000000}";"2";"EDPF004";"Recanalisation d'une artère digestive avec pose d'endoprothèse, par voie artérielle transcutanée";"CCAM";"355,30";"70.0";"2011-06-30"
"1582";"{a5e0f7bf-4058-4561-a939-7dbedcc109ae}";"{00000000-0000-0000-0000-000000000000}";"2";"EDJF002";"Thromboaspiration d'artère digestive, par voie artérielle transcutanée";"CCAM";"355,30";"70.0";"2011-06-30"
